added_on,bathrooms,bedrooms,completion,furnishing,link,listing_id,listing_type,location,price,property_type,purpose,size_sqm,title
,,,,,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D8%A7%D9%84%D8%AB%D8%A7%D8%A8%D8%AA-ID130224376.html,ID130224376.html,For Sale,"Ibra, Al Sharqiya","OMR 55,000",,Sale,,فرصة للاستثمار الثابت
,6,4,,,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%AD%D9%8A%D9%85-ID130420565.html,ID130420565.html,For Sale,"Al Amarat, Muscat","OMR 52,000",,Sale,300 SQM,فيلا للبيع في العامرات حيم
,6,6,,,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%88-%D9%85%D9%83%D8%AA%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D8%AC%D9%87%D8%B2%D9%87-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-ID130182417.html,ID130182417.html,For Sale,"Al Khaboura, Al Batinah","OMR 45,500",,Sale,640 SQM,منزل للبيع بالاثاث الجديد و مكتمل الاجهزه الإلكترونية
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D9%85%D9%8A-%D8%A7%D9%84%D8%B9%D9%82%D8%AF%D9%87-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D9%87-ID130420522.html,ID130420522.html,For Sale,"Al Buraimi, Al Buraimi","OMR 3,600",,Sale,,البريمي (العقده الشماليه)
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D9%85%D9%8A-ID130420494.html,ID130420494.html,For Sale,"Al Buraimi, Al Buraimi","OMR 3,600",,Sale,,البريمي
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D9%84%D8%A7%D9%8A%D9%87-%D8%B5%D8%AD%D8%A7%D8%B1-%D8%B7%D8%B1%D9%8A%D9%81-%D8%BA%D8%B1%D8%A8-ID129646938.html,ID129646938.html,For Sale,"Sohar, Al Batinah","OMR 33,000",,Sale,,ارض سكني للبيع ولايه صحار طريف غرب
,3,2,,,https://www.dubizzle.com.om/en/ad/executive-class-one-bedroom-apartment-in-al-khwair-ID129908093.html,ID129908093.html,For Sale,"Al Khuwair, Muscat","OMR 48,000",,Sale,100 SQM,Executive class one bedroom apartment in Al Khwair
,,,,,https://www.dubizzle.com.om/en/ad/barbershop-ghala-fish-market-ID130420084.html,ID130420084.html,For Sale,"Ghala, Muscat","OMR 3,500",,Sale,,barbershop ghala fish market
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D8%B9%D9%87-ID130419631.html,ID130419631.html,For Sale,"Al Seeb, Muscat","OMR 180,000",,Sale,,الخوض السابعه
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%A7%D8%AC%D8%B1-ID130419574.html,ID130419574.html,For Sale,"Al Amarat, Muscat","OMR 8,000.5",,Sale,,العامرات الحاجر
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%88%D8%A7%D8%B3%D8%B7-%D9%88%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%88%D9%84-ID130419557.html,ID130419557.html,For Sale,"Wadi Al Ma'awal, Al Batinah","OMR 12,000",,Sale,,للبيع الواسط وادي المعاول
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A8%D9%86%D8%A7%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-%D9%85%D9%86%D8%B2%D9%84-%D9%88%D9%85%D8%AD%D9%84%D8%A7%D8%AA-%D9%88%D9%85%D8%A4%D8%AC%D8%B1%D8%A9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID130419548.html,ID130419548.html,For Sale,"Ibri, Al Dhahirah","OMR 47,000",,Sale,,بناية للبيع في موقع ممتاز منزل ومحلات ومؤجرة بالكامل
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D8%B3%D9%82%D8%B7-%D9%82%D8%B1%D9%8A%D8%A7%D8%AA-ID130419546.html,ID130419546.html,For Sale,"Qurayyat, Muscat","OMR 10,000",,Sale,,مسقط /قريات
,,,,,https://www.dubizzle.com.om/en/ad/shop-for-sale-ID130419538.html,ID130419538.html,For Sale,"Al Rusayl, Muscat","OMR 4,000",,Sale,,shop for sale
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130419298.html,ID130419298.html,For Sale,"Mirbat, Dhofar","OMR 7,900",,Sale,,ارض تجارية للبيع
,,,,,https://www.dubizzle.com.om/en/ad/house-for-sale-on-masirah-island-ID130052418.html,ID130052418.html,For Sale,"Masira, Al Sharqiya","OMR 27,000",,Sale,,House for sale on Masirah Island
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-ID130418880.html,ID130418880.html,For Sale,"Al Amarat, Muscat","OMR 33,000",,Sale,,منزل للبيع موقع العامرات
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A8%D8%AF%D8%A8%D8%AF-%D8%A7%D9%84%D9%82%D8%B6%D8%A7%D8%B9%D9%8A%D8%A9-ID130418850.html,ID130418850.html,For Sale,"Bidbid, Al Dakhiliya","OMR 18,000",,Sale,,بدبد ، القضاعية.
,1,Studio,,,https://www.dubizzle.com.om/en/ad/flat-1bhk-in-muscat-hills-ID130072360.html,ID130072360.html,For Sale,"Muscat Hills, Muscat","OMR 64,000",,Sale,49 SQM,Flat 1bhk in muscat hills
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%81%D9%8A-%D9%81%D9%86%D8%AC%D8%A7%D8%A1-%D8%B3%D9%8A%D8%A8-%D9%85%D9%87%D8%B1%D9%8A-ID130418833.html,ID130418833.html,For Sale,"Bidbid, Al Dakhiliya","OMR 32,000",,Sale,,ارض سكنية من المالك في فنجاء - سيب مهري
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%A8%D8%AD%D8%AB-%D8%B9%D9%86-%D8%B4%D9%82%D9%87-%D8%A8%D8%B5%D9%88%D8%B1-%D8%B9%D8%A7%D8%AC%D9%84%D9%87-ID130418769.html,ID130418769.html,For Sale,"Al Amarat, Muscat","OMR 1,300",,Sale,,ابحث عن شقه بصور عاجله
,3,2,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D9%87-%D9%85%D9%83%D9%88%D9%86%D8%A9-%D9%85%D9%86-%D8%BA%D8%B1%D9%81%D9%87-%D9%88%D8%B5%D8%A7%D9%84%D9%87-%D9%88%D9%85%D8%B7%D8%A8%D8%AE-%D9%88%D8%AF%D9%88%D8%B1%D8%AA%D9%8A%D9%86-%D9%85%D9%8A%D8%A7%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3%D8%A9-ID130418723.html,ID130418723.html,For Sale,"Al Khoud, Muscat","OMR 27,000",,Sale,124 SQM,للبيع شقه مكونة من غرفه وصاله ومطبخ ودورتين مياه في الخوض السادسة
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D9%86%D8%B2%D9%88%D9%89-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D9%85%D8%B9%D9%8A%D9%85%D9%8A%D8%B1-3-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-ID130033780.html,ID130033780.html,For Sale,"Nizwa, Al Dakhiliya","OMR 22,400",,Sale,,أرض سكنية للبيع في ولاية نزوى منطقة المعيمير 3 مساحة كبيرة
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D8%A7-%D8%A3%D8%B1%D9%88%D8%B9-%D9%85%D9%86%D9%87%D8%A7-ID129900649.html,ID129900649.html,For Sale,"Barka, Al Batinah","OMR 10,000",,Sale,,ارض سكنية ولا أروع منها
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D8%A7-%D8%A3%D8%B1%D9%88%D8%B9-%D9%85%D9%86%D9%87%D8%A7-ID129900640.html,ID129900640.html,For Sale,"Barka, Al Batinah","OMR 10,000",,Sale,,ارض سكنية ولا أروع منها
,,,,,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B1%D8%B5%D9%87-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-ID129943773.html,ID129943773.html,For Sale,"Al Amarat, Muscat","OMR 61,000",,Sale,,فررصه سكني تجاري
,,,,,https://www.dubizzle.com.om/en/ad/looking-for-shope-sales-or-investor-partnor-ID130418483.html,ID130418483.html,For Sale,"Al Khoud, Muscat","OMR 7,500",,Sale,,looking for shope Sales or investor /partnor
,5,4,,,https://www.dubizzle.com.om/en/ad/%D8%A8%D9%8A%D8%B9-%D9%81%D9%84%D9%87-%D8%B1%D8%A7%D9%82%D9%8A%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D9%87-ID110661899.html,ID110661899.html,For Sale,"Al Seeb, Muscat","OMR 78,000",,Sale,596 SQM,بيع فله راقيه في المعبيله
,,,,,https://www.dubizzle.com.om/en/ad/%D9%81%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D9%85%D9%8A-ID130418389.html,ID130418389.html,For Sale,"Al Buraimi, Al Buraimi","OMR 5,000",,Sale,,فلا للبيع البريمي
,,,,,https://www.dubizzle.com.om/en/ad/%D9%88%D9%84%D8%A7%D9%8A%D9%87-%D8%B9%D8%A8%D8%B1%D9%8A-ID130418157.html,ID130418157.html,For Sale,"Ibri, Al Dhahirah","OMR 9,500",,Sale,,ولايه عبري
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B2%D9%83%D9%8A-%D8%B4%D8%A7%D9%81%D8%B9-ID130343475.html,ID130343475.html,For Sale,"Izki, Al Dakhiliya","OMR 9,500",,Sale,,ازكي شافع
,1,Studio,,,https://www.dubizzle.com.om/en/ad/6th-floor-pool-view-yiti-sustainable-city-%D8%B9%D8%B1%D8%B6-%D9%85%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7-ID129969292.html,ID129969292.html,For Sale,"Yiti, Muscat","OMR 64,000",,Sale,54.69 SQM,6th-Floor pool view Yiti Sustainable City  عرض محدود! ا
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID129474549.html,ID129474549.html,For Sale,"Ibra, Al Sharqiya","OMR 13,000",,Sale,,ارض للبيع
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D9%87-%D8%A7%D9%84%D8%B1%D8%B3%D8%AA%D8%A7%D9%82-%D9%85%D8%AE%D8%B7%D8%B7-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D9%85%D9%87-ID130417734.html,ID130417734.html,For Sale,"Al Rustaq, Al Batinah","OMR 3,100",,Sale,,للبيع أرض سكنيه الرستاق مخطط الشهامه
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%86%D8%A7-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D8%A7%D9%84%D8%AD%D8%A7%D8%AC%D8%B1-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89-%D8%AD%D9%8A%D9%85-%D8%AE%D9%84%D9%81-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2-%D8%AA%D8%A8%D8%B9%D8%AF350-%D8%B9%D9%86-%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-ID130417730.html,ID130417730.html,For Sale,"Al Amarat, Muscat","OMR 10,500",,Sale,,انا المالك الحاجر الأولى حيم خلف جامع العزيز تبعد350 عن الشارع الرئيسي
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-1000-%D9%85%D8%AA%D8%B1-ID121470072.html,ID121470072.html,For Sale,"Al Maabilah, Muscat","OMR 130,000",,Sale,,أرض سكنية للبيع في المعبيلة 1000 متر
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6%D9%8A%D9%86-%D8%B5%D9%83-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID129714088.html,ID129714088.html,For Sale,"Salalah, Dhofar","OMR 53,000",,Sale,,أرضين صك للبيع
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%B3%D8%A7%D8%AD%D9%87-%D8%A7%D8%B1%D8%B6%D9%A7%D9%A3%D9%A0-ID130417596.html,ID130417596.html,For Sale,"Bidbid, Al Dakhiliya","OMR 6,000",,Sale,,للبيع مساحه ارض٧٣٠
,6,4,,,https://www.dubizzle.com.om/en/ad/%D8%A8%D9%8A%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%85%D8%A7%D8%A6%D9%84-%D8%B7%D9%88%D9%8A-%D8%A7%D9%84%D9%86%D8%B5-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D9%87-%D8%A8%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D8%AF%D9%88%D8%A7%D8%AA%D9%87-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-ID130068987.html,ID130068987.html,For Sale,"Sumail, Al Dakhiliya","OMR 58,000",,Sale,400 SQM,بيت للبيع  سمائل طوي النص الثالثه بجميع ادواته الكهربائية
,,,,,https://www.dubizzle.com.om/en/ad/%D8%B3%D9%83%D9%86%D9%8A%D9%87-%D8%A8%D8%A7%D9%84%D8%B1%D9%85%D9%8A%D8%B3-%D8%A3%D9%88%D9%84-%D8%AE%D8%B7-%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B3%D8%A7%D8%AD%D9%84%D9%8A-%D8%AA%D9%85%D9%8A%D8%B2-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-ID130314963.html,ID130314963.html,For Sale,"Barka, Al Batinah","OMR 55,000",,Sale,,سكنيه  بالرميس أول خط الطريق الساحلي  تميز بالموقع
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D8%B5%D9%86%D8%B9%D9%87-%D9%85%D9%84%D8%AF%D9%87-ID130417383.html,ID130417383.html,For Sale,"Al Masn'a, Al Batinah","OMR 22,000",,Sale,,مصنعه ملده
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B7%D9%88%D9%8A-%D8%A7%D9%84%D9%86%D8%B5%D9%81-ID130417380.html,ID130417380.html,For Sale,"Sumail, Al Dakhiliya","OMR 10,500",,Sale,,للبيع في طوي النصف
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130417370.html,ID130417370.html,For Sale,"Al Amarat, Muscat","OMR 10,000",,Sale,,ارض للبيع
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B2%D8%B1%D8%A7%D8%B9%D9%8A%D8%A9-%D9%85%D9%83%D8%A7%D9%86-%D8%B7%D9%8A%D8%A8-%D9%82%D8%B1%D9%8A%D8%A8-%D9%88%D8%AD%D8%AF%D8%A7%D8%AA-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A7%D8%AA-%D9%81%D8%A7%D9%84%D8%B3%D9%88%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D8%AD%D8%B6%D9%8A%D8%A8-ID108672171.html,ID108672171.html,For Sale,"Muscat - Other, Muscat","OMR 135,000",,Sale,,ارض زراعية مكان طيب قريب وحدات سكنية واستراحات فالسوادي الحضيب
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%B1%D8%B6-%D9%81%D9%8A-%D8%A7%D9%84%D8%B7%D9%8A%D8%A8-ID130164738.html,ID130164738.html,For Sale,"Ibri, Al Dhahirah","OMR 2,650",,Sale,,للبيع ارض في الطيب
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D9%87-%D9%81%D9%8A-%D8%AA%D9%86%D8%B9%D9%85-ID130267109.html,ID130267109.html,For Sale,"Ibri, Al Dhahirah","OMR 4,000",,Sale,,للبيع ارض سكنيه في تنعم
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%84%D9%87-ID110813229.html,ID110813229.html,For Sale,"Mutrah, Muscat","OMR 28,000",,Sale,,ارض سكنيه في ( البله )
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D8%A7%D9%84%D8%AE%D9%88%D9%8A%D8%B117-ID130417094.html,ID130417094.html,For Sale,"Al Khuwair, Muscat","OMR 88,000",,Sale,,(مباشر من المالك) الخوير17
,,,,,https://www.dubizzle.com.om/en/ad/%D8%B9%D8%A7%D8%AC%D9%84-%D8%B4%D8%A7%D9%84%D9%8A%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B5%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-ID130417088.html,ID130417088.html,For Sale,"Sur, Al Sharqiya","OMR 57,000",,Sale,,عاجل شاليه للبيع في صور على البحر مباشرة
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D9%80%D8%B9-ID129867502.html,ID129867502.html,For Sale,"Sumail, Al Dakhiliya","OMR 80,000",,Sale,,منزل للبيـع
,,,,,https://www.dubizzle.com.om/en/ad/%D9%83%D9%88%D8%B1%D9%86%D8%B1-%D8%A7%D9%84%D8%B4%D9%87%D8%A7%D9%85%D9%87-%D9%88%D8%B3%D8%B7-%D8%A7%D9%84%D8%A8%D9%8A%D9%88%D8%AA-ID130416940.html,ID130416940.html,For Sale,"Al Rustaq, Al Batinah","OMR 4,300",,Sale,,كورنر الشهامه وسط البيوت
,,,,,https://www.dubizzle.com.om/en/ad/clinic-for-sale-in-sohar-currently-running-1-doctor-ID130416938.html,ID130416938.html,For Sale,"Sohar, Al Batinah","OMR 9,999",,Sale,,"Clinic for Sale in Sohar (Currently Running, 1 Doctor)"
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D8%AD%D9%87-ID129976509.html,ID129976509.html,For Sale,"Barka, Al Batinah","OMR 20,000",,Sale,,بركاء-السلاحه
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-ID130416923.html,ID130416923.html,For Sale,"Al Maabilah, Muscat","OMR 60,000",,Sale,,ارض للبيع في المعبيلة
,5,2,,,https://www.dubizzle.com.om/en/ad/modern-2-bedroom-furnished-chalet-with-private-swimming-pool-for-sale-ID121873726.html,ID121873726.html,For Sale,"Barka, Al Batinah","OMR 59,000",,Sale,135 SQM,modern 2 bedroom furnished chalet with private swimming pool for sale
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B2%D8%B1%D8%A7%D8%B9%D9%8A%D9%87-%D9%85%D9%85%D9%8A%D8%B2%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B5%D9%86%D8%B9%D8%A9-%D8%A3%D8%A8%D9%88%D8%B9%D8%A8%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%B3%D8%A7%D8%AD%D9%84-%D9%81%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%A5%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-ID129594961.html,ID129594961.html,For Sale,"Al Masn'a, Al Batinah","OMR 200,000",,Sale,,أرض زراعيه مميزه في المصنعة أبوعبالي الساحل فرصة للإستثمار
,,,,,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B5%D9%87-3-%D8%A7%D8%B1%D8%A7%D8%B6%D9%8A-%D9%81%D9%8A-%D8%B9%D8%A8%D8%B1%D9%8A-%D8%A8%D8%B3%D8%B9%D8%B1-%D8%A7%D9%82%D9%84-%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D9%82-ID130259886.html,ID130259886.html,For Sale,"Ibri, Al Dhahirah","OMR 11,000",,Sale,,فرصه / 3 اراضي في عبري بسعر اقل من السوق
,6,4,,,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D9%8A%D9%84%D8%AD-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9-ID130180242.html,ID130180242.html,For Sale,"Sohar, Al Batinah","OMR 50,000",,Sale,322 SQM,منزل جديد في المويلح الرابعة
,,,,,https://www.dubizzle.com.om/en/ad/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A8%D8%B1%D9%83%D8%A7%D8%AA-ID129760598.html,ID129760598.html,For Sale,"Al Hail, Muscat","OMR 460,000",,Sale,,شارع البركات
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-ID130416810.html,ID130416810.html,For Sale,"Al Amarat, Muscat","OMR 14,000",,Sale,,العامرات
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%81%D8%B6%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D9%81%D9%86%D9%8A%D9%86-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%8A%D8%A8-ID130189568.html,ID130189568.html,For Sale,"Al Rusayl, Muscat","OMR 79,000",,Sale,,للبيع: أرض سكنية فضاء - الجفنين - ولاية السيب
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85-%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D8%B3%D9%83%D9%86%D9%8A%D8%A7%D8%AA-%D9%83%D9%88%D8%B1%D9%86%D8%B1%D8%A7%D8%AA-ID130416754.html,ID130416754.html,For Sale,"Barka, Al Batinah","OMR 1,111",,Sale,,بركاء بجوار حديقة النسيم أراضي سكنيات كورنرات
,7,6,,,https://www.dubizzle.com.om/en/ad/twin-villa-for-sale-in-amarat-no-8-ID130071557.html,ID130071557.html,For Sale,"Al Amarat, Muscat","OMR 76,500",,Sale,650 SQM,Twin Villa for sale in Amarat no. 8
,,,,,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-ID130416740.html,ID130416740.html,For Sale,"Ibra, Al Sharqiya","OMR 4,000",,Sale,,فرصة استثمارية
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6%D9%8A%D9%86-%D8%B4%D8%A8%D9%83-%D9%81%D9%8A-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%AF%D9%87%D8%B3-ID130416285.html,ID130416285.html,For Sale,"Barka, Al Batinah","OMR 23,500",,Sale,,أرضين شبك في بركاء الدهس
